user,name,created,tweet,location
aratobio,Aranzazu Orobio,2019-10-10 23:52:07,"RT @numer344: Corregidme si me equivoco, pero... ¿Aquellos que están pidiendo el boicot a Cuatro por entrevistar a Santiago Abascal, no son…","Cádiz, España"
jorgeytalytal,AbrelosOjos,2019-10-10 23:52:06,"RT @Aleelmadridista: #BoicotElHormiguero porque va Santiago Abascal a una cadena privada como antena 3, pero cuando fue el criminal de Oteg…","Planeta Tierra, No Ve, no Ve"
Mellifran5,Francisco José Gómez Talavera,2019-10-10 23:52:05,"RT @Confraria_SEDR: @eledhmel @Santi_ABASCAL Oohh... Que gran gesto de humanidad y humildad... Que orgullo, verdad ??? https://t.co/R0FlyMH…",
joseATMaria14,Jose María,2019-10-10 23:52:04,RT @okdiario: Abascal en ‘El Hormiguero’: «Los progres no pueden venir a dictarnos lo que tenemos que pensar» https://t.co/mw0f0xqAKs,Estadio Vicente Calderón
CIUDADANOKANE15,CIUDADANOVOX🇪🇸,2019-10-10 23:52:03,"RT @MBarraganL: Ahora los progres van a tener trabajo duro para interpretar esta interesante frase.
Ya me diréis
📺 @Santi_ABASCAL en @El_Ho…",
quelez,TGonzález💝Venezuela 🇻🇪💖🇪🇸,2019-10-10 23:52:03,RT @AgustinRosety: Hoy Pablo Motos en @Elhormiguero_A3 ha querido hacerse perdonar el “crimen” de entrevistar a @Santi_ABASCAL haciéndole u…,La otrora ciudad jardin
raulpibe7,la força del palau,2019-10-10 23:52:02,"RT @FonsiLoaiza: Abascal se afilió al PP con 18 años y ha tenido 9 cargos. A sus 43 años no ha cotizado nunca fuera de la política, ha cobr…",la Carolina
Migueln09468165,Miguel Ángel,2019-10-10 23:52:02,Y creo que Abascal se ha medido...porque tenía argumentos para darle más...qué pena este personaje en estas entrevi… https://t.co/zOFmQj7g1X,"Madrid, Comunidad de Madrid"
mestremanuel,Manuel Mestre Barea,2019-10-10 23:52:01,RT @rchamode: Santiago Abascal en ‘El Hormiguero’: estaban más cómodos cuando Vox no podía defenderse https://t.co/Bngq3TtiBd a través de @…,
mariacarol046,maria carolina,2019-10-10 23:52:01,@TITORODRIGUEZZ @realDonaldTrump @AmintaPerez3535 @danavivasVzla @TAMARA_SUJU @BMarmoldeLeon @NituPerez… https://t.co/WVIp2uK14T,
Donaire_Anita,Gran Donaire,2019-10-10 23:52:01,"RT @hermanntertsch: La autenticidad de @Santi_ABASCAL no tiene rival en la politica española. Nadie, ninguno, ni de lejos. https://t.co/nHB…","Zaragoza, España"
billeki_,Cheldon Cobres,2019-10-10 23:52:01,"RT @carnecrudaradio: ""Vox no es un partido más para ir ahí con Trancas y Barrancas y la química. Eso es normalizar a la extrema derecha"".…","Hobbiton, prop de Tabarnia"
buscandolaif,meg,2019-10-10 23:52:00,"RT @_Sapientiae: Cuando te mola más un comunista que no tiene pudor en levantar el puño, que homenajea al Che homófobo, que ríe con azotar…","Bilbao, España"
ManuBalboa1,ManuBalboa,2019-10-10 23:52:00,"El miserable de @Santi_ABASCAL ha dicho esto hoy, palabras textuales:

""Si hay un niño que nadie quiere y lo quiere… https://t.co/bV9ZYw7pB9",
mjperezgar,María José Pérez,2019-10-10 23:52:00,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""El otro día hablamos de la emergencia social que viven los españoles: la carestía de la…",
SoniaZamora_7,Sonia Zamora,2019-10-10 23:51:59,RT @LaResistencia: Abascal en El Hormiguero y Piqué en La Resistencia. Las dos Españas.,La Eliana
_esteela99,estela,2019-10-10 23:51:59,"RT @CristoferMm4: Santiago Abascal diciendo que es liberal, abierto y tolerante #SantiagoAbascalEH https://t.co/hVh7b83tUd","Móstoles, España"
MarisaVargas_R,MARISA #SiALaVida💙🇪🇸🇪🇸🇪🇸,2019-10-10 23:51:59,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""En Vistalegre apelé sobre todo a la reconciliación nacional. No puede venir nadie a dict…",Valencia (Spain)
albinn89,Alba Esteban,2019-10-10 23:51:59,"RT @tortondo: ¡Hoy ha venido a divertirse al Hormiguero Santiago Abascal!
¡Qué salgan Francas y Fachancas!
#SantiagoAbascalEH https://t.co/…",
cafexpres,Carmen Duss,2019-10-10 23:51:58,"RT @Alberto__Ans: @antena3com @vox_es @Santi_ABASCAL @El_Hormiguero Ahora cuando vaya Pablo Iglesias le preguntáis por el comunismo, el cha…",
PolkinX7,PolkinX7,2019-10-10 23:51:57,RT @Aker54503314: #SantiagoAbascalEH Que escándalo Santiago Abascal en televisión... https://t.co/M5TVsANDqJ,Territorio Español
anaco58,JUAN C.,2019-10-10 23:51:55,"RT @ivanypunto2014: Muy vergonzosa la entrevista. Sacando temas populistas y tratando de dejar mal a Santiago Abascal. Economia, trabajo, s…","Las Palmas, Islas Canarias"
melaluzzz,Carmen 󾓫,2019-10-10 23:51:55,"RT @ldpsincomplejos: Pues ha quedado extraordinaria la entrevista a @Santi_ABASCAL. Curiosamente, al que se le veía algo envarado es al pro…",
ANTONIO_AGUILER,Ristreto,2019-10-10 23:51:55,"RT @AnabelAlonso_of: ""La mujer que quiera va a abortar pero no tendrá ayuda pública""
Santiago Abascal.
Osea, las que no tengan recursos se…",MADRID - ESPAÑA
Ismorrovic,🇪🇸IsMoR🇪🇸,2019-10-10 23:51:55,"RT @Jorgebuxade: @Santi_ABASCAL: 

“Entre Notre Dame y el Amazonas defendería antes el Amazonas porque creo más en la obra de Dios que en l…",España
claraaa0020,Clara🖤,2019-10-10 23:51:54,"RT @AnabelAlonso_of: ""La mujer que quiera va a abortar pero no tendrá ayuda pública""
Santiago Abascal.
Osea, las que no tengan recursos se…","Jaén, España"
abelenda5,Marta,2019-10-10 23:51:54,"RT @ExtremoDerecho7: Pablo Motos, sin quererlo, le está haciendo a Abascal la mejor campaña posible haciéndole la entrevista más dura que h…",
leprekat,"《It's Kat, bitches》",2019-10-10 23:51:54,"RT @_David_Iglesias: Dice Abascal: ""no soy homófobo"". En la frase siguiente afirma que ante una adopción, mejor darle el niño a una familia…",Spain
emilio_valero,EV,2019-10-10 23:51:53,RT @janogarcia_: Qué triste que Pablo Motos tenga que justificar la invitación a @Santi_ABASCAL porque una banda totalitaria quiere impedir…,España
JuanmaHm_,Juanma,2019-10-10 23:51:53,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…",
mjperezgar,María José Pérez,2019-10-10 23:51:53,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Ordenaría la detención de Torra, la suspensión de la autonomía de Cataluña, cerrar TV3 y…",
isramadrigal,Israel Madrigal ن,2019-10-10 23:51:50,"RT @eledhmel: .@Santi_ABASCAL: ""Nosotros defendemos a las mujeres porque queremos que los violadores estén en la cárcel y no queremos que o…","Pinto (Madrid), España"
Charly20081,Charly2008,2019-10-10 23:51:50,@Albavrea Ya solo falta que lo entiendas tú. Porque Abascal no defiende el uso de armas indiscriminadamente,
_iiviimm,Minerfly,2019-10-10 23:51:49,"Abascal me da miedo REAL.
Ya no sólo su ideología pero, es que solo me parece a mi que este tío da todo el miedo físicamente?",
paulaa340,Paula Puertas,2019-10-10 23:51:49,RT @BlakeGC: Madre mía si Abascal fue el espermatozoide más rápido no me quiero imaginar cómo sería el lento,"Valladolid, España"
NichiJosu,Josu Nichi,2019-10-10 23:51:49,"RT @firerats2: Abascal repeliendo los ataques continuos, perdón, las preguntas de Pablo Motos.

#SantiagoAbascalEH https://t.co/8gz9Y3tvn8",Bilbao
JusaFernando,Fernando_jusa,2019-10-10 23:51:48,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

"" (Sobre la eutanasia) Nos ponen la reflexión sobre Ramón Sampedro, un hombre en pleno us…",
eliasrm62,ELIAS MUÑOZ,2019-10-10 23:51:48,"RT @ExtremoDerecho7: Pablo Motos, sin quererlo, le está haciendo a Abascal la mejor campaña posible haciéndole la entrevista más dura que h…",
LAGOCHAMARACAY,MARIA GONZALEZ,2019-10-10 23:51:46,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Nosotros defendemos la ley de legítima defensa. Que una persona pueda defender su propie…","Güigüe, Venezuela"
leprekat,"《It's Kat, bitches》",2019-10-10 23:51:46,RT @j_giner: Abascal recogiendo su Oscar después del invent de que se peleó en el instituto con unos por insultar a homosexuales. #Santiago…,Spain
navarrogilruben,Rubén,2019-10-10 23:51:46,"RT @Pinar49569860: @vox_es @Santi_ABASCAL @El_Hormiguero Muy bien Abascal. La entrevista ha sido muy dura, y ha sabido capearla con honesti…",
Davidreanse,David A,2019-10-10 23:51:45,"RT @AgustinRosety: Hoy @Santi_ABASCAL ha estado extraordinario.

La izquierda nos quiere quitar la libertad de expresión.

Nunca nos veréis…",
pedro3fm,PFM🇪🇸🇪🇸🇪🇸,2019-10-10 23:51:45,RT @kike_mateu: Leo en twitter que se ha intentado -con poco éxito- boicotear la visita de Abascal a El Hormiguero. Cuando Otegui fue a TVE…,
futbolfanaticoj,Juan Carlos,2019-10-10 23:51:45,"RT @nacho991960: La esperada imitación de Joaquín Reyes a Isabel Díaz Ayuso: ""Vox no es de extrema derecha, ¡si tiene un moro, mirad a Abas…",España
DiosdelViento,Enlil,2019-10-10 23:51:44,"RT @FonsiLoaiza: Abascal se afilió al PP con 18 años y ha tenido 9 cargos. A sus 43 años no ha cotizado nunca fuera de la política, ha cobr…",En un bosque de dioses
adoello,Ado Ello,2019-10-10 23:51:44,"RT @CristoferMm4: Santiago Abascal diciendo que es liberal, abierto y tolerante #SantiagoAbascalEH https://t.co/hVh7b83tUd",Málaga
mestremanuel,Manuel Mestre Barea,2019-10-10 23:51:44,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Sí es verdad que el PSOE nos ha utilizado para meter miedo: han dicho barbaridades de no…",
mjosecarreno,Gualterio Malatesta.,2019-10-10 23:51:43,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…",Estados Unidos
mrsparker666,Mrs. Parker🌙🎗,2019-10-10 23:51:43,RT @EuprepioPadula: No te pierdas las declaraciones de este homófobo sobre la adopción. A los homosexuales le tocan los niños que no quiere…,"Florencia, Toscana"
pepetuitea,Pepe,2019-10-10 23:51:43,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Defendería la frontera de Melilla con muros más grandes si es necesario y dando ayuda a…",
iamcoralgb,𝐢𝐭'𝐬 𝐜𝐨𝐦𝐩𝐥𝐢𝐜𝐚𝐭𝐞𝐝,2019-10-10 23:51:43,RT @sisiblac: que abascal ha dicho que no sabe por qué se les acusa de homófobos después de haber colgado esta foto en el perfil de VOX el…,
BMarmoldeLeon,Blanca Rosa Mármol,2019-10-10 23:51:42,"RT @ManhattanManOne: No he podido ver el programa, pero este corte de @Santi_ABASCAL “Yo donaría  primero para el Amazonas, porque la obra…",Caracas
inMatrix5,inMatrix,2019-10-10 23:51:42,@gado_choga @vox_es @Santi_ABASCAL En unos años.,España
israelhaunting,Israelhaunting,2019-10-10 23:51:42,"RT @Josesan67864527: Bravo por Abascal, a pesar de haber visto a un pablo motos más agresivo que de costumbre. Volveré a votar a vox, y esp…",
yanse_carrillo,Robiqui Baratheon,2019-10-10 23:51:42,RT @jesusanchez96: @LaResistencia Ojalá Abascal en la resistencia y en la caja los restos de Franco.,Huelva
2019ocp,2019ocp,2019-10-10 23:51:42,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Para mi un progre es el que intenta dictar lo que es correcto. Yo nunca he sido fascista…","Sevilla, España"
ggilgomez,Guadalupe,2019-10-10 23:51:41,"RT @PrudencioGS: Una entrevista muy bien llevada por Santiago Abascal, pese a la insolencia que envolvía cada pregunta de Pablo Motos, la m…",España
FonsyXIV,🎃 Spooky Fonxo 🎃,2019-10-10 23:51:41,"RT @AnabelAlonso_of: ""La mujer que quiera va a abortar pero no tendrá ayuda pública""
Santiago Abascal.
Osea, las que no tengan recursos se…","Entrevías, Madrid"
JoaaquinSR,Joaquín,2019-10-10 23:51:41,"RT @jose_masanchez: #SantiagoAbascalEH esta es la cara que ha tenido Pablo Motos durante toda su entrevista en @El_Hormiguero 
Orgulloso de…",
Jonatonn,Jonatan G,2019-10-10 23:51:41,@Popliteo1 @soyunhelecho @_David_Iglesias No está basado en nada. Ni tú mismo que has opinado eres capaz de decirme… https://t.co/JGRoiSs4bU,Madrid
harmon780,Jordi Borras +=+=,2019-10-10 23:51:40,RT @Jacobo7elbobo: Buenas noches patriotas españoles de VOX.Antes de  que os vayáis a descansar quiero recordaros dos cositas: VOOOOOOOOOOO…,"Begues, España"
AnaMaraCarras12,Ana María Carrasco,2019-10-10 23:51:40,"RT @AgustinRosety: Hoy @Santi_ABASCAL ha estado extraordinario.

La izquierda nos quiere quitar la libertad de expresión.

Nunca nos veréis…",
Culedesde1990,Culedesdesiempre,2019-10-10 23:51:40,@Teresalopez97 @pavel5ito @catalandelsur58 @victormarantz @eledhmel @Santi_ABASCAL Sin tienes un accidente por tu c… https://t.co/hPMqa4Ndcr,
JJCarrillo15,J. J. C.,2019-10-10 23:51:39,"RT @Jacobo7elbobo: Santiago Abascal recuerda que hoy estará en El Hormiguero ""a pesar de intentos de boicot de los progres intolerantes"" ht…","A Coruña, España"
Rabasco17,Jr,2019-10-10 23:51:39,"RT @eledhmel: .@Santi_ABASCAL: ""Nosotros defendemos a las mujeres porque queremos que los violadores estén en la cárcel y no queremos que o…","Sevilla, España"
sergioespsan,VIVA ESPAÑA!☝✋,2019-10-10 23:51:39,RT @_esther_sanz: .@larazon_es elimina hoy de la parrilla de programación el programa de El Hormiguero por la visita de @Santi_ABASCAL #EHA…,CARTAGHONOVA INVICTA EST
rincewind100,Lobo malo,2019-10-10 23:51:39,"RT @Hibai_: Hoy en El Hormiguero estará un facha machista y, para colmo, invitan a Abascal.",jaen
abmonto78,Montana 🇪🇸💟💚,2019-10-10 23:51:38,@antena3com @El_Hormiguero @Santi_ABASCAL @ATRESplayer Se parecía más a ésto que a una entrevista https://t.co/lcLMMCyeI6,"Comunidad de Madrid, España"
LAGOCHAMARACAY,MARIA GONZALEZ,2019-10-10 23:51:37,"RT @AgustinRosety: Hoy @Santi_ABASCAL ha estado extraordinario.

La izquierda nos quiere quitar la libertad de expresión.

Nunca nos veréis…","Güigüe, Venezuela"
carmenro33,CRS.,2019-10-10 23:51:36,"RT @CasoAislado_Es: Contundentes palabras de Santiago Abascal, presidente de @vox_es, durante su intervención en El Hormiguero. #SantiagoAb…",
MariCarmenJJ,M.Carmen,2019-10-10 23:51:36,"RT @LasPakis: Abascal: No soy facha 
#SantiagoAbascalEH https://t.co/BbDyTT9PA5","Sevilla, España"
RockPC_13,Raul PC,2019-10-10 23:51:34,"RT @AnabelAlonso_of: ""La mujer que quiera va a abortar pero no tendrá ayuda pública""
Santiago Abascal.
Osea, las que no tengan recursos se…","Madrid, España"
harmon780,Jordi Borras +=+=,2019-10-10 23:51:34,"RT @Lightbeing10: Oleeee👏👏👏👏👏👏👏

Si mucha gente lo estaba esperando.🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦

Viva @vox_es

Se dispara la audiencia de El Hormiguero po…","Begues, España"
pallaron12,Flor María Fernández,2019-10-10 23:51:33,RT @astolph00: @JovenEuropeo Motos ha dicho que ha recibido más amenazas y presiones esta semana ante la entrevista de Abascal que en todos…,"Asturias ,Aviles."
israelhaunting,Israelhaunting,2019-10-10 23:51:32,"RT @Unha127: España, ese maravilloso País donde un presentador tiene que excusarse por llevar al programa a @Santi_ABASCAL presidente de @v…",
Laurisofi8,Lauri,2019-10-10 23:51:32,"RT @FonsiLoaiza: Abascal se afilió al PP con 18 años y ha tenido 9 cargos. A sus 43 años no ha cotizado nunca fuera de la política, ha cobr…","Camden Town, London"
DavidPrix1,David,2019-10-10 23:51:31,"RT @AnabelAlonso_of: ""La mujer que quiera va a abortar pero no tendrá ayuda pública""
Santiago Abascal.
Osea, las que no tengan recursos se…",
Jangelfd,🇪🇸Javier A. Fdez.🇪🇸,2019-10-10 23:51:31,"RT @hermanntertsch: La autenticidad de @Santi_ABASCAL no tiene rival en la politica española. Nadie, ninguno, ni de lejos. https://t.co/nHB…",España
Luccia_Love,Miss Simpatía,2019-10-10 23:51:31,"RT @hermanntertsch: La autenticidad de @Santi_ABASCAL no tiene rival en la politica española. Nadie, ninguno, ni de lejos. https://t.co/nHB…",Andorra (España)
buscandolaif,meg,2019-10-10 23:51:31,"RT @David_Rguez7: En la adopción, Abascal da preferencia a las parejas formadas por un hombre y una mujer antes que a las parejas formadas…","Bilbao, España"
heras_hera,hera,2019-10-10 23:51:30,"RT @FonsiLoaiza: Abascal se afilió al PP con 18 años y ha tenido 9 cargos. A sus 43 años no ha cotizado nunca fuera de la política, ha cobr…",
jose_el_torres,Jose Beef.,2019-10-10 23:51:30,"RT @hermanntertsch: La autenticidad de @Santi_ABASCAL no tiene rival en la politica española. Nadie, ninguno, ni de lejos. https://t.co/nHB…",
jorgeytalytal,AbrelosOjos,2019-10-10 23:51:30,RT @CasoAislado_Es: El #BoicotElHormiguero no ha salido nada bien a los progres. Miles de españoles dejan claro que verán el programa por p…,"Planeta Tierra, No Ve, no Ve"
LAGOCHAMARACAY,MARIA GONZALEZ,2019-10-10 23:51:30,RT @AgustinRosety: Hoy Pablo Motos en @Elhormiguero_A3 ha querido hacerse perdonar el “crimen” de entrevistar a @Santi_ABASCAL haciéndole u…,"Güigüe, Venezuela"
Begoa70698411,Begoña,2019-10-10 23:51:29,@Maryaam_rc @vox_es @Santi_ABASCAL @El_Hormiguero Si el objetivo es ese que se diga y proponga. A ver si sale. Cual… https://t.co/ObxZIZIyBR,
excalibur78ags,Excalibur,2019-10-10 23:51:29,"RT @ecarro_: por confundir a Motos, quién probablemente supuso que él tendría la calma para mantener esa naturalidad y, quizá, asumió que s…","Móstoles, España"
nestqky,Sr. Depredador,2019-10-10 23:51:29,"RT @firerats2: Abascal repeliendo los ataques continuos, perdón, las preguntas de Pablo Motos.

#SantiagoAbascalEH https://t.co/8gz9Y3tvn8",En un mar de olivJAJAJAJAJA NO
ilector1,ilector,2019-10-10 23:51:29,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Tenemos que ser conscientes de la importancia del producto español"".

 📢 #SantiagoAbasca…",
EntonNoMatu,MatuYuki⚓,2019-10-10 23:51:28,RT @ToniSantaella1: Abascal ha dicho que es comunista en el hormiguero #SantiagoAbascalEH https://t.co/dhs62zLEMh,Clan Otsutsuki en la luna🌛 
harmon780,Jordi Borras +=+=,2019-10-10 23:51:28,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…","Begues, España"
eliasrm62,ELIAS MUÑOZ,2019-10-10 23:51:27,"RT @davidsantosvlog: Más que una entrevista ha parecido un interrogatorio, aún así Abascal ha sido sincero y fiel a sus principios. Esperem…",
SofiaaAller,Cersei Lannister🇪🇸,2019-10-10 23:51:27,RT @Tess_tuit: Pablo Motos ha preguntado a Santiago Abascal todos los topicazos que existen sobre VOX en el imaginario de la izquierda casp…,In my place. 
MaruiaSpain,Maruia,2019-10-10 23:51:26,RT @hermanntertsch: Tiene suerte Motos. Gracias a Santiago Abascal verán el programa quienes jamás lo hacemos. https://t.co/GGj9X1hV7T,Reino de España
